sedasch,cs_mn_avg_ol,gslo,gshi,virtual,total,stuteratio,stitlei,totmenrol,totfenrol,stateabb,type,level,charter,magnet,urbanicity,locale,totenrl,perwht,pernam,perasn,perhsp,perblk,perfl,perrl,gifted_flag,lep_flag,sped_flag,avgrdall,ipr_est
60261013858,,KG,06,Not a virtual school,240.0,31.29,Yes,126.0,114.0,CA,Regular School,Elementary,1.0,0.0,City,"City, Large",229.51906,0.18029436,0.0030409852,0.063610591,0.71064806,0.042406004,0.5,0.13782991,0,0,0,26.980938,225
60285007017,,07,12,Not a virtual school,8.0,8.0,Not Applicable,6.0,2.0,CA,Other/Alt School,High,0.0,0.0,Suburb,"Suburb, Large",26.772358,0.092525691,0.017909139,0.0259766,0.21991606,0.64367253,0.66477734,0.046150692,0,0,0,3.1761518,175
60363000313,,KG,03,Not a virtual school,696.0,18.56,Yes,362.0,334.0,CA,Regular School,Elementary,0.0,1.0,City,"City, Large",685.5249,0.05532182,0.0040012025,0.0094971908,0.82506299,0.10611679,0.88415825,0.038737334,0,1,0,181.45502,90
60375000345,,KG,02,Not a virtual school,106.0,17.67,Yes,54.0,52.0,CA,Regular School,Elementary,0.0,0.0,Rural,"Rural, Fringe",149.78494,0.34629411,0.0026970147,0.025824716,0.62249601,0.002688172,0.53140807,0.1054037,0,0,0,32.822582,208
60402000358,,09,12,Not a virtual school,134.0,15.21,Yes,66.0,68.0,CA,Other/Alt School,High,0.0,0.0,Town,"Town, Distant",281.47903,0.27607021,0.018056918,0.0078648161,0.50607651,0.19193155,0.51835489,0.019278362,0,0,0,5.5,168
60402011946,,KG,06,Not a virtual school,5.0,5.0,Yes,5.0,0.0,CA,Other/Alt School,Elementary,0.0,0.0,Town,"Town, Distant",8.5769234,0.23536325,0.0,0.0,0.36907053,0.39556625,0.63633287,0.16606174,0,0,0,2.5340135,166
60408007167,,KG,08,Not a virtual school,3.0,3.75,No,2.0,1.0,CA,Other/Alt School,Elementary,0.0,0.0,Rural,"Rural, Distant",4.5333333,0.68222225,0.13333334,0.0,0.1,0.084444448,0.53607285,0.16191977,0,0,0,2.2777777,237
60408013800,,KG,08,Not a virtual school,26.0,26.0,Missing,15.0,11.0,CA,Regular School,Elementary,1.0,0.0,Rural,"Rural, Remote",19.888889,0.90668589,0.0,0.0,0.093314096,0.0,0.20171916,0.33131078,0,0,0,2.2507937,236
60423007264,,08,12,Not a virtual school,46.0,15.33,No,31.0,15.0,CA,Other/Alt School,High,0.0,0.0,Town,"Town, Distant",91.968376,0.68176925,0.012995704,0.010070607,0.27869773,0.016466659,0.68359321,0.059525695,0,0,0,7.0555553,196
60444000408,,07,12,Not a virtual school,189.0,14.0,No,122.0,67.0,CA,Other/Alt School,High,0.0,0.0,Suburb,"Suburb, Large",349.5105,0.14544551,0.0031627852,0.033767208,0.64570582,0.17191866,0.4327105,0.10700705,0,0,0,1.0,253
60444005832,,KG,12,Not a virtual school,15.0,4.29,No,12.0,3.0,CA,Other/Alt School,Other,0.0,0.0,Suburb,"Suburb, Large",43.368202,0.096223846,0.013071828,0.025540447,0.69739193,0.16777197,0.54972303,0.13082577,0,0,0,3.8844445,226
60462012327,,07,12,Not a virtual school,8.0,8.0,No,6.0,2.0,CA,Other/Alt School,High,0.0,0.0,Suburb,"Suburb, Midsize",11.869565,0.4394525,0.016103059,0.039291468,0.27342996,0.23172303,0.51727188,0.13982454,0,0,0,1.0,429
60465000430,,KG,03,Not a virtual school,598.0,20.62,No,296.0,302.0,CA,Regular School,Elementary,0.0,0.0,City,"City, Midsize",589.25616,0.65010297,0.012199666,0.066131122,0.23802729,0.033538952,0.15264434,0.034724992,0,0,0,140.45638,515
60480010400,,KG,08,Not a virtual school,0.0,,Not Applicable,0.0,0.0,CA,Other/Alt School,Elementary,0.0,0.0,City,"City, Large",6.6153846,0.24175823,0.0,0.40109891,0.31868133,0.03846154,0.41709998,0.066589586,0,0,0,1.6346154,565
60525000497,,KG,08,Not a virtual school,13.0,13.0,Missing,7.0,6.0,CA,Regular School,Elementary,0.0,0.0,Rural,"Rural, Distant",9.29776,0.50624591,0.002051133,0.00052221731,0.48482662,0.0063540968,0.5052079,0.18467793,0,0,0,1.2719368,215
60561005840,,KG,12,Not a virtual school,19.0,9.5,Yes,7.0,12.0,CA,Other/Alt School,Other,0.0,0.0,Suburb,"Suburb, Large",63.143459,0.45388246,0.0097294617,0.023785004,0.47190163,0.040701445,0.18397386,0.039451346,0,0,1,1.7025317,397
60645008013,,07,12,Not a virtual school,21.0,5.25,Not Applicable,19.0,2.0,CA,Other/Alt School,High,0.0,0.0,City,"City, Midsize",35.721741,0.36134771,0.0,0.022389941,0.5934931,0.022769215,0.43234915,0.079006776,0,0,0,4.2978263,203
60645013886,,07,12,Not a virtual school,93.0,42.27,Not Applicable,35.0,58.0,CA,Other/Alt School,High,0.0,0.0,City,"City, Midsize",77.093025,0.66389441,0.0,0.065570205,0.23773474,0.032800648,0.17054264,0.031007752,0,0,0,2.4418604,430
60648013999,,KG,05,Not a virtual school,211.0,23.44,Not Applicable,108.0,103.0,CA,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",187.28415,0.69893521,0.0060700304,0.20995136,0.060763285,0.024280122,0.016393442,0.0668348,0,0,0,33.537342,973
60658007454,,KG,08,Not a virtual school,0.0,,Not Applicable,0.0,0.0,CA,Other/Alt School,Elementary,0.0,0.0,Rural,"Rural, Remote",3.1538463,0.76923078,0.07692308,0.0,0.15384616,0.0,0.34059078,0.14998056,0,0,0,1.3636364,148
60714013993,,KG,08,Not a virtual school,479.0,22.81,Not Applicable,256.0,223.0,CA,Regular School,Elementary,0.0,1.0,City,"City, Large",454.49228,0.51352924,0.0047103255,0.32393342,0.13780296,0.020024071,0.033112582,0.038950279,0,0,0,51.258278,747
60747000707,,KG,03,Not a virtual school,346.0,19.89,Missing,173.0,173.0,CA,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",367.9194,0.78188282,0.0019505976,0.024168471,0.18991154,0.0020865749,0.098454893,0.026685592,0,0,0,45.44635,703
60750008311,,09,12,Not a virtual school,46.0,23.0,Not Applicable,17.0,29.0,CA,Other/Alt School,Other,0.0,0.0,City,"City, Midsize",76.398651,0.82918775,0.0068712779,0.027740311,0.13266693,0.0035337061,0.05327899,0.039099857,0,0,0,2.7927928,484
60797007672,,09,12,Not a virtual school,117.0,12.32,No,76.0,41.0,CA,Other/Alt School,High,0.0,0.0,Rural,"Rural, Fringe",168.05357,0.16228789,0.0093835304,0.067605242,0.57408339,0.18663993,0.71428573,0.038690474,0,0,0,,79
60797012076,,07,12,Not a virtual school,24.0,5.33,No,18.0,6.0,CA,Other/Alt School,High,0.0,0.0,City,"City, Large",33.875576,0.12909156,0.0094802305,0.038168672,0.56564933,0.2576102,0.84991825,0.066452354,0,0,1,2.235023,213
60813011488,,09,12,Not a virtual school,156.0,17.33,Not Applicable,59.0,97.0,CA,Regular School,High,1.0,0.0,Rural,"Rural, Fringe",170.0,0.77987421,0.006289308,0.018867925,0.18238993,0.012578616,0.070588239,0.076470591,0,0,0,,209
60813013637,,KG,06,Not a virtual school,569.0,25.86,Yes,273.0,296.0,CA,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",487.66153,0.079485707,0.0042203693,0.011955968,0.89800984,0.0063281185,0.58794677,0.1464611,0,1,0,94.405281,205
60819005856,,07,12,Not a virtual school,6.0,6.0,No,6.0,0.0,CA,Other/Alt School,High,0.0,0.0,Suburb,"Suburb, Large",35.128204,0.26395172,0.013574661,0.039215688,0.65761691,0.025641026,0.50778258,0.079606719,0,0,0,2.8550725,296
60837011853,,07,12,Not a virtual school,11.0,7.86,No,9.0,2.0,CA,Other/Alt School,High,0.0,0.0,City,"City, Small",84.497208,0.53928107,0.048761144,0.023641059,0.32086736,0.067449346,0.81139898,0.086537056,0,0,0,10.692738,264
60837012830,,06,12,Not a virtual school,30.0,12.5,No,23.0,7.0,CA,Other/Alt School,High,0.0,0.0,City,"City, Small",43.217392,0.5523234,0.04546814,0.007361399,0.34868875,0.046158269,0.81582516,0.068151124,0,0,0,10.804348,264
60846010607,,07,12,Not a virtual school,15.0,5.45,No,14.0,1.0,CA,Other/Alt School,High,0.0,0.0,Suburb,"Suburb, Large",30.197741,0.10911284,0.0059065232,0.075438209,0.79768252,0.011859924,0.53614444,0.11928549,0,0,1,2.0,295
60861014127,,KG,06,Not a virtual school,537.0,21.48,Not Applicable,267.0,270.0,CA,Regular School,Elementary,0.0,0.0,Rural,"Rural, Fringe",537.0,0.10944206,0.0021459227,0.31545064,0.46137339,0.11158799,0.15456238,0.06703911,0,0,0,72.75,359
60876008015,,07,12,Not a virtual school,9.0,11.25,No,5.0,4.0,CA,Other/Alt School,High,0.0,0.0,Suburb,"Suburb, Large",17.243479,0.26636156,0.0,0.035403728,0.61657405,0.081660673,0.59680694,0.11533089,0,0,0,2.4595959,267
60897011806,,09,10,Not a virtual school,0.0,,Not Applicable,0.0,0.0,CA,Other/Alt School,Other,0.0,0.0,Town,"Town, Distant",6.5789475,0.7368421,0.0,0.0,0.2631579,0.0,0.45633665,0.16881102,0,0,0,1.5789474,293
60903011586,,07,12,Not a virtual school,61.0,6.8,Yes,41.0,20.0,CA,Other/Alt School,High,0.0,0.0,Suburb,"Suburb, Large",64.986519,0.33682632,0.025452551,0.018516157,0.52447754,0.094727404,0.69568211,0.046912652,0,0,0,8.7393255,298
60903013977,,KG,06,Not a virtual school,684.0,26.82,Not Applicable,345.0,339.0,CA,Regular School,Elementary,0.0,0.0,Rural,"Rural, Fringe",635.03967,0.30851045,0.0032733935,0.32569766,0.33469594,0.027822593,0.29896906,0.09754163,0,0,0,79.471252,413
60907000923,,10,12,Not a virtual school,131.0,12.84,Yes,85.0,46.0,CA,Other/Alt School,High,0.0,0.0,Town,"Town, Fringe",131.27481,0.011620026,0.0,0.0038733389,0.98062778,0.0038788554,0.62213737,0.076335877,0,0,0,,113
60912008696,,07,12,Not a virtual school,2.0,2.0,No,1.0,1.0,CA,Other/Alt School,High,0.0,0.0,Town,"Town, Distant",6.9290977,0.062963992,0.0001470089,0.0,0.93567151,0.0012174596,0.52938396,0.13855265,0,0,0,2.621547,221
60924000938,,KG,08,Not a virtual school,5.0,5.0,Missing,3.0,2.0,CA,Regular School,Elementary,0.0,0.0,Rural,"Rural, Remote",10.465117,0.94186044,0.0,0.0,0.058139537,0.0,0.36104527,0.1767171,0,0,0,1.6767442,222
60939000944,,09,12,Not a virtual school,2322.0,21.53,Yes,1187.0,1135.0,CA,Regular School,High,0.0,0.0,Suburb,"Suburb, Large",2972.0,0.078689605,0.0023640662,0.028706519,0.81357652,0.076663293,0.60666215,0.13189772,0,0,0,,236
60945011272,,KG,08,Not a virtual school,4.0,4.0,No,4.0,0.0,CA,Other/Alt School,Elementary,0.0,0.0,City,"City, Small",4.5294118,0.82352942,0.05882353,0.0,0.11764706,0.0,0.43525755,0.22290571,0,0,0,1.3137255,451
60945014024,,KG,12,Not a virtual school,587.0,26.07,Missing,251.0,336.0,CA,Regular School,Other,1.0,0.0,Rural,"Rural, Fringe",577.65625,0.8251791,0.014983206,0.055941686,0.091907449,0.011988588,0.22683983,0.060606059,0,0,0,59.849781,322
60948008428,,KG,08,Not a virtual school,0.0,,Not Applicable,0.0,0.0,CA,Other/Alt School,Elementary,0.0,0.0,Rural,"Rural, Fringe",8.833333,0.8587963,0.0,0.030092593,0.11111111,0.0,0.64438981,0.12514831,0,0,0,3.699074,257
60957000968,,KG,03,Not a virtual school,402.0,18.44,Yes,208.0,194.0,CA,Regular School,Elementary,0.0,0.0,Town,"Town, Distant",453.90997,0.22163968,0.029343626,0.01217935,0.73164421,0.005193105,0.5910964,0.13697605,0,0,0,107.79717,215
60957004434,,KG,12,Not a virtual school,69.0,25.56,No,37.0,32.0,CA,Other/Alt School,Other,0.0,0.0,Town,"Town, Distant",78.304344,0.55938506,0.02853483,0.0021739129,0.39642379,0.013482389,0.23175314,0.031437214,0,0,0,3.8373189,221
60969001036,,02,03,Not a virtual school,527.0,22.91,Yes,280.0,247.0,CA,Regular School,Elementary,0.0,0.0,Town,"Town, Distant",538.17743,0.061286997,0.00074778247,0.0052324049,0.90208471,0.030648086,0.813618,0.060126275,0,0,0,266.1532,149
60969011955,,KG,12,Not a virtual school,3.0,,No,1.0,2.0,CA,Other/Alt School,Other,0.0,0.0,Town,"Town, Distant",10.020409,0.088921294,0.0,0.0,0.80029154,0.11078718,0.65548903,0.11386999,0,0,0,1.9255319,137
60994013725,,KG,05,Not a virtual school,223.0,20.27,Not Applicable,116.0,107.0,CA,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",183.07294,0.48958483,0.0023136381,0.016898168,0.47914538,0.012057979,0.38195777,0.10364683,0,0,0,23.370277,360
60994014195,,KG,05,Not a virtual school,141.0,18.8,No,62.0,79.0,CA,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",141.0,0.5078125,0.015625,0.0234375,0.4296875,0.0234375,0.49645391,0.11347517,0,0,0,22.0,298
61035009776,,KG,12,Not a virtual school,33.0,25.78,Yes,20.0,13.0,CA,Other/Alt School,Other,0.0,0.0,Rural,"Rural, Fringe",50.817589,0.094762318,0.0,0.013029316,0.89220834,0.0,0.89379126,0.054956965,0,0,0,1.2746478,128
61062005547,,KG,03,Not a virtual school,43.0,21.5,Not Applicable,23.0,20.0,CA,Regular School,Elementary,0.0,0.0,Rural,"Rural, Fringe",52.536678,0.84485161,0.0061511407,0.090414047,0.048433159,0.010150038,0.051844761,0.036525361,0,0,0,12.486486,730
61128011236,,07,12,Not a virtual school,7.0,7.0,Not Applicable,6.0,1.0,CA,Other/Alt School,High,0.0,0.0,Town,"Town, Fringe",13.97561,0.41463414,0.0,0.0,0.51219511,0.073170729,0.40436256,0.12366167,0,0,0,1.4074074,248
61146001260,,KG,03,Not a virtual school,611.0,23.5,Yes,328.0,283.0,CA,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",611.66534,0.061706919,0.0034662816,0.024111565,0.88446873,0.026246525,0.56563836,0.1239007,0,0,0,142.16232,289
61146001269,,KG,03,Not a virtual school,543.0,22.63,Yes,296.0,247.0,CA,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",554.53436,0.054062288,0.0012799766,0.019646671,0.89062941,0.03438168,0.60673285,0.15099677,0,0,0,141.34453,269
61146001277,,KG,03,Not a virtual school,416.0,23.11,Yes,213.0,203.0,CA,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",454.96475,0.021112151,0.0028877663,0.017558284,0.92910641,0.029335381,0.6349439,0.16230595,0,0,0,119.08963,188
61146001280,,KG,03,Not a virtual school,729.0,25.14,Yes,356.0,373.0,CA,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",714.34137,0.050744344,0.00042675648,0.024868647,0.90079701,0.023163242,0.50970036,0.15732133,0,0,0,184.36533,326
61187001328,,09,12,Not a virtual school,35.0,6.69,Not Applicable,13.0,22.0,CA,Regular School,High,0.0,0.0,Rural,"Rural, Remote",58.026089,0.30919459,0.088667147,0.0,0.59315753,0.0089807548,0.35652176,0.20869565,0,0,0,11.191304,404
61191012703,,03,08,Not a virtual school,8.0,4.0,Not Applicable,7.0,1.0,CA,Other/Alt School,Middle,0.0,0.0,Suburb,"Suburb, Large",9.3157892,9.4112593e-09,0.0,0.0,0.42105263,0.57894737,0.68363255,0.24458526,0,0,0,3.2192984,130
61233014065,,KG,06,Not a virtual school,962.0,24.99,Not Applicable,505.0,457.0,CA,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",962.0,0.16232228,0.0,0.56042653,0.17061612,0.10663507,0.18191268,0.060291059,0,0,0,120.75,498
61233014066,,KG,06,Not a virtual school,737.0,24.57,Not Applicable,391.0,346.0,CA,Regular School,Elementary,0.0,0.0,City,"City, Small",737.0,0.48626819,0.0048465268,0.29563811,0.14701131,0.066235863,0.13432837,0.040705562,0,0,0,93.25,492
61260013554,,KG,12,Not a virtual school,64.0,106.67,No,42.0,22.0,CA,Regular School,Other,1.0,1.0,Suburb,"Suburb, Large",50.587627,0.19511347,0.019213239,0.030616641,0.39933294,0.35572371,0.65463918,0.082474224,0,0,0,3.4965637,328
61263001426,,09,12,Not a virtual school,179.0,12.19,Yes,90.0,89.0,CA,Regular School,High,0.0,0.0,Suburb,"Suburb, Large",352.85486,0.035484876,0.0,0.12279283,0.19236517,0.64935714,0.69529229,0.13169195,0,0,0,59.666183,355
61281014194,,KG,12,Not a virtual school,83.0,27.67,No,64.0,19.0,CA,Regular School,Other,1.0,0.0,City,"City, Small",83.0,0.75757575,0.045454547,0.0,0.16666667,0.030303031,0.80722892,0.072289154,0,0,0,8.5,156
61288014029,,KG,08,Not a virtual school,447.0,23.53,Yes,232.0,215.0,CA,Regular School,Elementary,1.0,0.0,Suburb,"Suburb, Large",392.74573,0.017038008,0.0,0.0091743115,0.96985584,0.0039318479,0.75360417,0.12188729,0,0,0,50.498253,160
61296014111,,KG,05,Not a virtual school,451.0,23.61,No,236.0,215.0,CA,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",451.0,0.24337348,0.0024096386,0.093975902,0.52530122,0.13493976,0.36585367,0.066518851,0,0,0,67.0,410
61308001489,,KG,03,Not a virtual school,457.0,21.76,No,232.0,225.0,CA,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",437.89801,0.81920362,0.0033322948,0.060000777,0.10559233,0.011871007,0.10440818,0.020156255,0,0,0,113.26198,617
61308007204,,KG,03,Not a virtual school,450.0,22.5,No,244.0,206.0,CA,Regular School,Elementary,0.0,0.0,City,"City, Midsize",459.48572,0.70900649,0.0037192842,0.11331046,0.15571831,0.018245434,0.12289601,0.03872614,0,0,0,113.66282,408
61308009810,,KG,03,Not a virtual school,452.0,20.55,Not Applicable,223.0,229.0,CA,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",451.35239,0.76758111,0.0066263503,0.12065882,0.080601856,0.024531856,0.039244667,0.013280668,0,0,0,121.71413,755
61317012160,,KG,05,Not a virtual school,3.0,6.0,Not Applicable,1.0,2.0,CA,Other/Alt School,Elementary,0.0,0.0,Rural,"Rural, Fringe",4.0,0.83333331,0.0,0.0,0.16666667,0.0,0.50946152,0.14113295,0,0,1,1.5,337
61336011867,,01,06,Not a virtual school,0.0,,Not Applicable,0.0,0.0,CA,Other/Alt School,Elementary,0.0,0.0,City,"City, Midsize",12.102041,0.071260266,0.0,0.042712256,0.37803397,0.50799352,0.61148399,0.1049543,0,0,0,3.2948718,245
61336013984,,KG,08,Not a virtual school,631.0,26.29,Yes,348.0,283.0,CA,Regular School,Elementary,0.0,0.0,City,"City, Midsize",620.67767,0.13855228,0.0097869309,0.071058087,0.53198713,0.24861559,0.73892027,0.075745367,0,0,0,64.45192,178
61347008371,,07,12,Not a virtual school,7.0,7.0,No,7.0,0.0,CA,Other/Alt School,High,0.0,0.0,Rural,"Rural, Remote",5.6923075,0.39102563,0.25,0.0,0.35897437,0.0,0.50553191,0.1561105,0,0,0,2.0869565,245
61347008376,,07,12,Not a virtual school,10.0,10.0,No,7.0,3.0,CA,Other/Alt School,High,0.0,0.0,Town,"Town, Remote",10.321428,0.64416486,0.23899712,0.0,0.11683802,0.0,0.66432279,0.15374185,0,0,0,2.3571429,219
61347010417,,KG,06,Not a virtual school,0.0,,Not Applicable,0.0,0.0,CA,Other/Alt School,Elementary,0.0,0.0,Town,"Town, Remote",3.0,0.92307693,0.0,0.0,0.0,0.07692308,0.425466,0.129283,0,0,0,1.0,219
61347010418,,KG,06,Not a virtual school,1.0,1.25,No,1.0,0.0,CA,Other/Alt School,Elementary,0.0,0.0,Rural,"Rural, Remote",2.4545455,1.0,0.0,0.0,0.0,0.0,0.49983984,0.12772003,0,0,0,1.1363636,240
61380012893,,KG,12,Not a virtual school,21.0,21.0,No,8.0,13.0,CA,Other/Alt School,Other,0.0,0.0,Town,"Town, Fringe",40.938931,0.15500064,0.038685471,0.0078923535,0.79078794,0.0076335878,0.47455156,0.10449893,0,0,0,2.0,204
61389007609,,07,12,Not a virtual school,29.0,6.9,No,23.0,6.0,CA,Other/Alt School,High,0.0,0.0,City,"City, Small",55.0289,0.33663136,0.021174818,0.023245253,0.29446507,0.32448351,0.84464681,0.093788855,0,0,0,9.6560698,240
61389009821,,KG,12,Not a virtual school,185.0,18.97,No,62.0,123.0,CA,Other/Alt School,Other,0.0,0.0,City,"City, Small",170.40034,0.66632962,0.0034344923,0.044557083,0.19753931,0.088139504,0.35025814,0.0329904,0,0,0,3.9753096,245
61392014002,,KG,05,Not a virtual school,438.0,26.55,Yes,200.0,238.0,CA,Regular School,Elementary,0.0,1.0,Suburb,"Suburb, Large",393.72092,0.03137229,0.0,0.0,0.92418116,0.044446543,0.63178295,0.17571059,0,0,0,55.717052,180
61404001607,,KG,08,Not a virtual school,9.0,9.0,Missing,1.0,8.0,CA,Regular School,Elementary,0.0,0.0,Rural,"Rural, Remote",11.37037,0.97987396,0.0,0.0,0.020126028,0.0,0.64149594,0.20228586,0,0,0,1.628858,172
61407008734,,04,08,Not a virtual school,3.0,3.0,No,2.0,1.0,CA,Other/Alt School,Middle,0.0,0.0,Town,"Town, Remote",8.4901962,0.65757573,0.019607844,0.0,0.3228164,0.0,0.55950904,0.1847662,0,0,0,3.7320261,288
61425010773,,09,12,Not a virtual school,10.0,10.0,No,5.0,5.0,CA,Other/Alt School,High,0.0,0.0,Town,"Town, Distant",6.4444447,0.055555556,0.0,0.0,0.94444442,0.0,0.5557462,0.10567566,0,0,0,2.5999999,258
61425013163,,KG,08,Not a virtual school,7.0,28.0,No,4.0,3.0,CA,Other/Alt School,Elementary,0.0,0.0,Town,"Town, Fringe",5.875,0.062500007,0.0,0.0,0.9375,0.0,0.85023856,0.092719071,0,0,0,2.7083333,315
61440001673,,KG,03,Not a virtual school,902.0,22.0,Not Applicable,472.0,430.0,CA,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",1010.1041,0.06505435,0.0025680049,0.89332277,0.033916477,0.0051384224,0.028884463,0.0062250998,0,0,0,191.27141,804
61440001686,,09,12,Not a virtual school,167.0,9.28,Yes,100.0,67.0,CA,Other/Alt School,High,0.0,0.0,City,"City, Midsize",267.15543,0.29775167,0.0069567584,0.13450912,0.39518315,0.16559932,0.30234107,0.047433078,0,0,0,8.516386,451
61455005749,,KG,12,Not a virtual school,262.0,17.67,Yes,130.0,132.0,CA,Other/Alt School,Other,0.0,0.0,City,"City, Large",1356.6882,0.17097713,0.011296733,0.060159016,0.6650328,0.092534296,0.95095593,0.021080906,0,0,0,18.810556,85
61455012434,,07,12,Not a virtual school,69.0,5.75,Yes,46.0,23.0,CA,Other/Alt School,High,0.0,0.0,City,"City, Large",66.192307,0.082361065,0.0098446077,0.019751796,0.56598908,0.32205346,0.84898698,0.096349701,0,0,1,14.346154,171
61455014004,,KG,08,Not a virtual school,120.0,20.0,Yes,47.0,73.0,CA,Regular School,Elementary,1.0,0.0,City,"City, Large",120.0,0.11206897,0.017241379,0.043103449,0.70689654,0.12068965,0.79166669,0.058333334,0,0,0,19.0,131
61455014077,,KG,08,Not a virtual school,494.0,19.76,Yes,252.0,242.0,CA,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",494.0,0.12083334,0.0020833334,0.070833333,0.67291665,0.13333334,0.67611337,0.21862349,0,0,0,223.5,325
61495008638,,07,12,Not a virtual school,13.0,6.5,Yes,10.0,3.0,CA,Other/Alt School,High,0.0,0.0,Rural,"Rural, Fringe",14.106383,0.7172147,0.10938105,0.021276597,0.12978724,0.022340426,0.67010957,0.099916369,0,0,0,4.5797873,278
61524008019,,07,10,Not a virtual school,11.0,5.5,Not Applicable,10.0,1.0,CA,Other/Alt School,,0.0,0.0,City,"City, Midsize",9.3999996,0.44545454,0.0,0.054545455,0.5,0.0,0.5967989,0.083173387,0,0,0,3.465909,515
61545010200,,KG,03,Not a virtual school,289.0,22.23,No,134.0,155.0,CA,Regular School,Elementary,0.0,0.0,Rural,"Rural, Fringe",263.15515,0.88049442,0.011099262,0.0051860651,0.093205191,0.010015096,0.23581192,0.052874982,0,0,0,62.092167,439
61584010684,,KG,08,Not a virtual school,0.0,,Not Applicable,0.0,0.0,CA,Other/Alt School,Elementary,0.0,0.0,Suburb,"Suburb, Large",69.354713,0.46215031,0.014090921,0.0021283196,0.48692238,0.034708072,0.61285889,0.11513834,0,1,0,1.0,389
61599002003,,KG,08,Not a virtual school,14.0,9.33,Missing,4.0,10.0,CA,Regular School,Elementary,0.0,0.0,Rural,"Rural, Remote",10.85567,0.94138438,0.046931766,0.0,0.01168385,0.0,0.61183518,0.17949226,0,0,0,1.429897,284
61632511282,,07,12,Not a virtual school,7.0,3.5,Yes,5.0,2.0,CA,Other/Alt School,High,0.0,0.0,Suburb,"Suburb, Large",30.422535,0.035424668,0.0,0.014297909,0.93619293,0.014084507,0.59821039,0.086437069,0,0,0,3.0609756,242
61662002091,,KG,01,Not a virtual school,59.0,18.61,Yes,29.0,30.0,CA,Regular School,Elementary,0.0,0.0,Rural,"Rural, Fringe",83.247734,0.76160336,0.0,0.017955784,0.21417202,0.0062688822,0.29864335,0.078861684,0,0,0,1.9973313,407
61674002123,,09,12,Not a virtual school,187.0,13.05,Yes,108.0,79.0,CA,Other/Alt School,High,0.0,0.0,City,"City, Midsize",152.0,0.10958901,0.020547945,0.04109589,0.55479455,0.2739726,0.59210527,0.098684214,0,0,0,,235
61674011849,,07,12,Not a virtual school,708.0,24.25,Yes,362.0,346.0,CA,Regular School,High,1.0,0.0,City,"City, Midsize",653.15289,0.069633499,0.0082756784,0.1450844,0.67913622,0.097870231,0.46718147,0.16216217,0,0,0,123.17992,367
61683012918,,KG,03,Not a virtual school,547.0,23.78,Yes,285.0,262.0,CA,Regular School,Elementary,0.0,0.0,Rural,"Rural, Fringe",547.0,0.0018315315,0.0,0.0,0.99816847,0.0,0.64899451,0.13711151,0,1,0,126.0,198
61686013671,,KG,12,Not a virtual school,1082.0,29.51,Yes,549.0,533.0,CA,Regular School,Other,1.0,0.0,Rural,"Rural, Fringe",884.43829,0.59085619,0.0028034546,0.044484589,0.33336568,0.028490096,0.23023011,0.13768184,0,0,0,86.780151,299
61686013836,,KG,12,Not a virtual school,177.0,20.11,No,92.0,85.0,CA,Regular School,Other,1.0,0.0,Rural,"Rural, Fringe",152.03394,0.40615761,0.0020664553,0.0,0.50602746,0.085748479,0.5568862,0.1257485,0,0,0,10.333001,299
61692013907,,07,12,Not a virtual school,90.0,7.5,Yes,74.0,16.0,CA,Other/Alt School,High,0.0,0.0,Suburb,"Suburb, Midsize",74.069771,0.2248271,0.014434643,0.014259222,0.54063499,0.20584403,0.84186047,0.088372096,0,0,0,8.430233,142
61692014164,,KG,05,Not a virtual school,744.0,26.57,Yes,391.0,353.0,CA,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Midsize",744.0,0.1331484,0.0041608876,0.009708738,0.72260749,0.13037448,0.88172042,0.060483869,0,0,0,108.33334,137
61704002103,,KG,03,Not a virtual school,571.0,23.79,Missing,316.0,255.0,CA,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",567.79388,0.79053915,0.002628037,0.063796662,0.13104643,0.011989711,0.025249559,0.0063028103,0,0,0,147.0,862
61803014050,,KG,08,Not a virtual school,300.0,23.08,Missing,175.0,125.0,CA,Regular School,Elementary,1.0,0.0,Suburb,"Suburb, Large",272.57248,0.61988038,0.0,0.10592046,0.26609495,0.0081041856,0.15241635,0.013011152,0,0,0,32.377945,383
